,Review
879,"['Dont', 'waste', 'time', 'pathetic', 'series', 'You', 'better', 'watching', 'paint', 'dry', 'Again', 'Netflix', 'produce', 'garbage', 'entertainment', 'Gratuitous', 'violence', 'Stupid', 'plot', 'Unbearable', 'acting', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
308,"['Battle', 'Royale', 'As', 'The', 'Gods', 'Will', 'literally', 'kid', 'game', 'death', 'challenge', 'environment', 'Alice', 'Borderland', 'Hunger', 'Games', 'And', 'just', 'Asian', 'onesThis', 'really', 'didnt', 'special', 'unique', 'The', 'story', 'dragged', 'moment', 'wouldnt', 'surprised', 'trying', 'stretch', 'episode', 'Episode', 'best', 'show', 'best', 'actingThe', 'episode', 'really', 'bad', 'uninspired', 'clearly', 'just', 'meant', 'setup', 'season', 'annoying', 'All', 'character', 'arc', 'thrown', 'window', 'police', 'officer', 'investigating', 'deadly', 'game', 'lackluster', 'ending', 'reveals', 'meh', 'The', 'protagonist', 'learns', 'end', 'film', 'there', 'zero', 'character', 'arcIll', 'Its', 'entertaining', 'watch', 'game', 'thought', 'process', 'I', 'anymore', 'thanks', 'lackluster', 'ending', 'Now', 'ending', 'disappointing', 'I', 'want', 'rate', 'entire', 'series', 'JUST', 'ending', 'like', 'Game', 'Thrones', 'But', 'fact', 'did', 'new', 'flat', 'copied', 'movie', 'People', 'saying', 'movie', 'I', 'mentioned', 'fantasy', 'there', 'movie', 'I', 'think', 'people', 'volunteer', 'play', 'money', 'realistic', 'setting', 'basically', 'thingNothing', 'new', 'acting', 'OKAY', 'major', 'plotholes', 'scratch', 'head', 'moment', 'good', 'conclusion', 'I', 'know', 'theyre', 'setting', 'season', 'set', 'pretty', 'stupid', 'And', 'I', 'dont', 'think', 'need', 'begin']"
485,"['Literally', 'stand', 'coach', 'pace', 'intense', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
620,"['From', 'Manga', 'Death', 'game', 'Ive', 'read', 'Squid', 'game', 'decent', 'port', 'idea', 'big', 'screen', 'fashion', 'Sounds', 'like', 'popular', 'Netflix', 'probably', 'copy', 'cat', 'soon', 'Maybe', 'nondeath', 'version', 'like', 'Liars', 'Game', 'table', 'As', 'I', 'lacking', 'part', 'didnt', 'like', 'participant', 'old', 'man', 'standout', 'I', 'game', 'interesting', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
532,"['A', 'deeply', 'poignant', 'superbly', 'build', 'critique', 'current', 'economic', 'despair', 'utter', 'desperation', 'drive', 'people', 'particularly', 'second', 'episode', 'The', 'acting', 'powerful', 'character', 'posse', 'strong', 'identity', 'quickly', 'come', 'peopleUnfortunately', 'peak', 'sixth', 'episode', 'phenomenal', 'best', 'television', 'I', 'seen', 'From', 'quality', 'decline', 'important', 'subplots', 'left', 'resolution', 'ending', 'erratic', 'dissatisfying', 'example', 'doe', 'touch', 'previous', 'theme', 'democracy', 'equality', 'processIt', 'feel', 'original', 'script', 'heavily', 'edited', 'allow', 'second', 'season', 'make', 'money', 'Ironic', 'critique', 'capitalism', 'areOverall', 'worth', 'watching']"
1015,"['The', 'movie', 'started', 'great', 'plot', 'provided', 'great', 'anticipation', 'viewer', 'like', 'It', 'keep', 'mind', 'thinking', 'whats', 'game', 'coming', 'nextHowever', 'went', 'south', 'VIP', 'appeared', 'movie', 'added', 'low', 'bgraded', 'westerner', 'psycho', 'minded', 'I', 'dont', 'connection', 'When', 'ushered', 'room', 'naked', 'body', 'painting', 'scene', 'disconnectedApart', 'great', 'movie', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
666,"['Thats', 'best', 'thing', 'streaming', 'service', 'Without', 'watch', 'series', 'like', 'This', 'Korean', 'series', 'I', 'watched', 'Im', 'pretty', 'sure', 'wont', 'Keep', 'coming', 'netflix', 'We', 'need', 'country', 'opportunity', 'provide', 'worth', 'watching', 'The', 'great', 'acting', 'amazing', 'unlike', 'battle', 'royale', 'type', 'show', 'ive', 'seen', 'actually', 'cared', 'character', 'I', 'loved', 'enjoyed', 'minute', 'im', 'surely', 'coming', 'possible', 'second', 'season', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
925,"['After', 'watching', 'Attack', 'Titan', 'I', 'felt', 'I', 'watch', 'netflix', 'anymoreBut', 'guy', 'I', 'dont', 'know', 'say', 'A', 'cult', 'One', 'best', 'emotional', 'show', 'produced', 'Episode', 'represents', 'TV', 'peak', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
1002,"['Terrible', 'acting', 'main', 'idea', 'plot', 'used', 'copy', 'trend', 'body', 'uniform', 'mask', 'I', 'better', 'just', 'movie', 'I', 'really', 'dont', 'understand', 'noise', 'globally', 'series', 'Maybe', 'splatter', 'new', 'age', 'like', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
355,"['I', 'truly', 'enjoyed', 'beginning', 'eventually', 'people', 'started', 'comparing', 'greatsSquid', 'Game', 'meaningful', 'strong', 'message', 'capitalism', 'people', 'fail', 'rip', 'Alice', 'borderlandIn', 'nutshell', 'You', 'enjoy', 'watching', 'dont', 'let', 'hype', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
410,"['I', 'understand', 'success', 'I', 'Netflix', 'know', 'catch', 'series', 'especially', 'remarkable', 'visual', 'production', 'But', 'personal', 'level', 'I', 'did', 'enjoy', 'I', 'saw', 'complete', 'just', 'entertaining', 'just', 'It', 'way', 'enjoy', 'ignore', 'multiple', 'script', 'hole', 'inconsistency', 'plot', 'appreciate', 'technicalvisual', 'section', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
628,"['It', 'good', 'Netflix', 'actually', 'series', 'generally', 'cheap', 'poor', 'quality', 'basic', 'But', 'quality', 'unique', 'It', 'look', 'like', 'time', 'wastedStory', 'like', 'anime', 'There', 'fantasy', 'worldI', 'just', 'want', 'say', 'prediction', 'say', 'second', 'season', 'wish', 'end', 'season', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
714,"['I', 'agree', 'VIPs', 'worst', 'lol', 'Even', 'watching', 'Korean', 'think', 'dubbed', 'VIP', 'voice', 'Luckily', 'dont', 'face', 'lol', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
83,"['Watch', 'episode', 'resist', 'marketing', 'hype', 'Youll', 'But', 'point', 'fresh', 'storyline', 'undeserved', 'heavily', 'inspired', 'mangaanime', 'Kaiji', 'succeeds', 'throwing', 'away', 'brillant', 'element', 'replacing', 'blood', 'scenographies', 'Ill', 'Abysmal', 'overacting', 'puppet', 'character', 'unrealistic', 'unrefined', 'stuff', 'Even', 'teen', 'main', 'target', 'novelty', 'factor', 'fade', 'recognize', 'trash', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
752,"['Terefic', 'irrelevent', 'boring', 'irritating', 'watching', 'day', 'finally', 'today', 'end', 'series', 'genrally', 'play', 'vedios', 'normal', 'speed', 'want', 'x', 'x', 'speed', 'finally', 'completed', 'infinite', 'suffering', 'thanks', 'patience', 'level', 'thing', 'goona', 'say', 'web', 'increase', 'patience', 'level', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
1107,"['You', 'winning', 'losing', 'The', 'thing', 'happening', 'practical', 'life', 'This', 'series', 'similar', 'real', 'life', 'You', 'house', 'car', 'good', 'life', 'afford', 'You', 'watch', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
706,"['All', 'dubbed', 'English', 'voice', 'over', 'sound', 'like', 'theyre', 'doing', 'voice', 'Disney', 'moviebadly', 'For', 'people', 'say', 'doesnt', 'ruin', 'I', 'dont', 'thats', 'possible', 'Its', 'comical', 'take', 'story', 'completely', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
129,"['Overall', 'I', 'love', 'Great', 'story', 'game', 'Few', 'thing', 'I', 'dont', 'likethe', 'acting', 'sub', 'par', 'feel', 'scripted', 'And', 'main', 'character', 'wan', 'na', 'like', 'main', 'character', 'And', 'I', 'dont', 'he', 'sleazy', 'Grambling', 'addict', 'really', 'piece', 'garbage', 'I', 'dont', 'care', 'make', 'And', 'overall', 'make', 'Koreans', 'seemcringy', 'Horrible', 'people', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
876,"['Aside', 'Narcos', 'Sopranos', 'best', 'series', 'It', 'suck', 'episode', 'drag', 'TV', 'binge', 'watch', 'entire', 'series', 'day', 'The', 'acting', 'incredible', 'The', 'storyline', 'suspenseful', 'The', 'production', 'magnificent', 'Overall', 'thank', 'God', 'took', 'Asians', 'make', 'really', 'good', 'series', 'Hollywood', 'trash', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
566,"['Sometimes', 'story', 'got', 'bit', 'slow', 'watching', 'It', 'worth', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
390,"['Even', 'I', 'Netflix', 'I', 'watch', 'I', 'trailer', 'social', 'medium', 'platform', 'I', 'use', 'What', 'got', 'hooked', 'simple', 'fact', 'granny', 'used', 'bank', 'pin', 'grand', 'daughter', 'birthday', 'I', 'KNEW', 'I', 'HAD', 'watch', 'baby', 'plus', 'Im', 'Korean', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
371,"['The', 'Hunger', 'Games', 'meet', 'Pat', 'Sharps', 'Fun', 'House', 'Loved', 'think', 'childhood', 'game', 'I', 'played', 'As', 'film', 'dubbed', 'character', 'eccentric', 'thats', 'expect', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
722,"['Korean', 'Actors', 'great', 'Every', 'character', 'played', 'role', 'excellence', 'Till', 'episode', 'great', 'Later', 'foolish', 'showing', 'capitalist', 'people', 'stupid', 'role', 'later', 'Makers', 'agenda', 'mind', 'Another', 'Classic', 'Series', 'Ruined', 'later', 'half', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
554,"['I', 'havent', 'read', 'review', 'I', 'dont', 'This', 'little', 'slow', 'pick', 'cliché', 'predicable', 'spotty', 'acting', 'I', 'didnt', 'like', 'progression', 'game', 'episode', 'Those', 'nitpicks', 'I', 'feel', 'like', 'I', 'tenSo', 'This', 'just', 'reminded', 'Breaking', 'Bad', 'A', 'Game', 'Thrones', 'reminded', 'Battle', 'Royale', 'This', 'I', 'simply', 'chewed', 'content', 'The', 'character', 'development', 'amazing', 'loved', 'anticapitalism', 'overtone', 'scenery', 'great', 'dubbing', 'acting', 'topnotch', 'really', 'good', 'memorable', 'quotable', 'heartfelt', 'moment', 'Ill', 'short', 'If', 'trailer', 'interested', 'probably', 'wont', 'disappointedEveryone', 'equal', 'You', 'think', 'money', 'fix']"
643,"['I', 'just', 'finished', 'watching', 'series', 'just', 'loved', 'I', 'thought', 'series', 'disappoint', 'soon', 'I', 'started', 'watching', 'I', 'stopI', 'liked', 'fact', 'episode', 'didnt', 'overly', 'stretch', 'storyline', 'The', 'color', 'scenography', 'music', 'single', 'iconicI', 'acting', 'various', 'character', 'beautifulThe', 'series', 'managed', 'adapt', 'Western', 'context', 'managing', 'make', 'space', 'world', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
855,"['Squid', 'Game', 'predictable', 'specially', 'Player', 'number', 'This', 'theme', 'new', 'I', 'didnt', 'super', 'hyped', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
321,"['It', 'started', 'slow', 'picked', 'start', 'catch', 'attention', 'Quick', 'plot', 'revealedthe', 'Characters', 'interesting', 'middle', 'explained', 'role', 'Definitely', 'different', 'recent', 'series', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
76,"['This', 'absolutely', 'unique', 'honestly', 'surprisingly', 'great', 'For', 'based', 'different', 'country', 'filmed', 'different', 'language', 'effect', 'universally', 'say', 'lot', 'good', 'Excited', 'season', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
721,"['It', 'fantastic', 'thriller', 'series', 'First', 'episode', 'set', 'tone', 'series', 'series', 'I', 'didnt', 'dull', 'moment', 'Now', 'I', 'eagerly', 'waiting', 'sequel', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
138,"['Finally', 'finished', 'series', 'This', 'series', 'sticky', 'mean', 'stick', 'viewer', 'suspense', 'really', 'enjoy', 'game', 'didnt', 'expect', 'game', 'end', 'easily', 'thats', 'point', 'didnt', 'satisfy', 'However', 'think', 'nd', 'season', 'seeing', 'ending', 'gin', 'hun', 'lead', 'character', 'didnt', 'flight', 'GOOD', 'series', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
701,"['Ep', 'easily', 'tier', 'episode', 'They', 'built', 'tension', 'character', 'right', 'Easily', 'A', 'tier', 'series', 'endingALL', 'THEY', 'HAVE', 'TO', 'DO', 'IS', 'TO', 'STICK', 'THE', 'LANDING', 'RIGHT', 'FAILED', 'Resulting', 'dragging', 'episode', 'episode', 'wasted', 'I', 'mention', 'ep', 'Rumble', 'night', 'light', 'turn', 'flashing', 'scene', 'bad', 'idea', 'filming', 'light', 'dark', 'area', 'let', 'filming', 'flashing', 'light', 'hahahah', 'Its', 'unspoken', 'rule', 'important', 'You', 'dont', 'want', 'viewer', 'puke', 'cause', 'seizure', 'hahahah', 'It', 'cause', 'dizziness', 'I', 'didnt', 'know', 'going', 'scene', 'Also', 'squid', 'game', 'title', 'doesnt', 'fit', 'story', 'Its', 'squid', 'game', 'show', 'scene', 'game', 'onyl', 'metaphorically', 'theyre', 'squid', 'Childs', 'play', 'fitting', 'The', 'game', 'loses', 'tension', 'The', 'episode', 'shouldnt', 'exist', 'Its', 'ambitious', 'throw', 'away', 'invested', 'scene', 'The', 'plot', 'twist', 'make', 'feel', 'I', 'wasted', 'episode', 'From', 'impressive', 'realistic', 'view', 'let', 'wrap', 'badly', 'make', 'character', 'think', 'illogically', 'Still', 'I', 'enjoy', 'series', 'Just', 'forget', 'episode', 'exist', 'haha', 'And', 'BTW', 'VIPs', 'CRINGE', 'The', 'acting', 'bad', 'I', 'thought', 'theyre', 'gon', 'na', 'killed', 'early', 'illogical', 'cop', 'lmao', 'nope', 'attempted', 'build', 'sequel', 'INSTEAD', 'OF', 'A', 'GREAT', 'ENDING']"
661,"['A', 'refreshing', 'mixture', 'genre', 'form', 'brand', 'new', 'standardNo', 'spoiler', 'watch', 'explore', 'yourselfId', 'just', 'say', 'I', 'watched', 'chance', 'watching', 'hour', 'straightDefinitely', 'watch', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
901,"['Do', 'really', 'need', 'explain', 'The', 'VIPS', 'cringe', 'human', 'form', 'But', 'best', 'show', 'ive', 'watched', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
63,"['I', 'guess', 'I', 'got', 'sucked', 'hype', 'curious', 'premise', 'looked', 'fun', 'I', 'went', 'I', 'finished', 'day', 'testament', 'I', 'guess', 'didnt', 'leave', 'satisfiedIndividually', 'great', 'episode', 'But', 'overall', 'story', 'weak', 'spends', 'time', 'mumbling', 'irrelevant', 'thing', 'This', 'prominent', 'cop', 'storyline', 'Its', 'poorly', 'payoff', 'whatsoever', 'It', 'like', 'excuse', 'just', 'working', 'inside', 'facility', 'I', 'wish', 'cut', 'cop', 'plot', 'completely', 'worthlessThe', 'directing', 'good', 'overall', 'greatest', 'visually', 'appealing', 'caused', 'superb', 'set', 'design', 'This', 'definitely', 'wow', 'moment', 'shown', 'new', 'area', 'room', 'This', 'game', 'lot', 'interesting', 'curious', 'game', 'looksNow', 'game', 'marble', 'game', 'simply', 'best', 'drama', 'striking', 'I', 'think', 'game', 'Besides', 'game', 'arent', 'great', 'Mainly', 'poor', 'CGINow', 'ton', 'gore', 'blood', 'good', 'But', 'notice', 'get', 'sloppy', 'The', 'main', 'offender', 'CGI', 'used', 'people', 'fall', 'It', 'look', 'unrealistic', 'low', 'quality', 'make', 'sense', 'Its', 'convincing', 'effect', 'couple', 'game', 'use', 'make', 'lot', 'fun', 'watchThe', 'acting', 'great', 'Korean', 'actor', 'The', 'VIPs', 'story', 'I', 'wouldnt', 'say', 'acting', 'bad', 'But', 'dialog', 'written', 'horrible', 'It', 'felt', 'like', 'parody', 'rich', 'people', 'talk', 'obviously', 'intendedThe', 'finale', 'answer', 'got', 'lackluster', 'couple', 'plotholes', 'reveal', 'alright', 'I', 'liked', 'But', 'unless', 'hair', 'change', 'symbol', 'I', 'dont', 'airport', 'scene', 'felt', 'rushedOverall', 'fun', 'series', 'dont', 'look', 'far', 'Its', 'got', 'good', 'fx', 'nice', 'acting', 'amazing', 'set', 'piece', 'thats', 'watched', 'Korean', 'language', 'dubbed']"
141,"['I', 'greatly', 'entertained', 'series', 'I', 'given', 'I', 'took', 'point', 'poor', 'acting', 'VIPs', 'ending', 'rushed', 'I', 'thought', 'better', 'suited', 'deserving', 'ending', 'instead', 'destructive', 'I', 'did', 'understand', 'drastic', 'change', 'hair', 'color', 'end', 'The', 'subtitle', 'improved', 'Accurate', 'translation', 'including', 'slang', 'change', 'effect', 'foreign', 'filmAll', 'series', 'fantastic', 'It', 'interesting', 'twist', 'surprise', 'It', 'violent', 'I', 'definitely', 'recommend', 'kid', 'watch', 'kid', 'game', 'The', 'story', 'reminded', 'The', 'Hunger', 'Games', 'unique', 'way', 'I', 'classify', 'HorrorDramaThriller', 'genre', 'The', 'character', 'development', 'written', 'lot', 'movie', 'fail', 'succeed', 'It', 'important', 'movie', 'Episode', 'quite', 'emotional', 'You', 'cold', 'hearted', 'fight', 'emotion', 'episode', 'brings', 'All', 'main', 'character', 'did', 'great', 'job', 'I', 'like', 'mixture', 'different', 'type', 'people', 'Definitely', 'recommend', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
533,"['Two', 'point', 'deducted', 'Ali', 'Sae', 'Byeok', 'They', 'deserved', 'better', 'Thats', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
708,"['Ok', 'Just', 'watched', 'ep', 'I', 'star', 'Still', 'gave', 'bc', 'voice', 'over', 'arent', 'good', 'face', 'wonderful', 'actual', 'actor', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
352,"['Make', 'sure', 'watch', 'amazingif', 'u', 'wana', 'excellent', 'korean', 'seriesI', 'offer', 'u', 'thisflower', 'evil', 'dangrus', 'wife', 'goblin', 'hotel', 'deluna', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
139,"['I', 'really', 'dont', 'know', 'fuss', 'The', 'acting', 'strong', 'expected', 'Korean', 'actor', 'actress', 'people', 'talking', 'plot', 'special', 'Sure', 'plot', 'twist', 'way', 'gap', 'called', 'classic', 'masterpiece', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
1043,"['And', 'itll', 'job', 'The', 'game', 'gave', 'anxiety', 'goosebump', 'Definitely', 'worth', 'watching', 'episode', 'time', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
993,"['This', 'tv', 'series', 'entertaining', 'I', 'switch', 'hit', 'emotion', 'shock', 'tear', 'wowA', 'watch', 'like', 'gripping', 'tv', 'show', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
224,"['If', 'looking', 'happy', 'ending', 'look', 'The', 'ending', 'meeeeeh', 'just', 'try', 'Great', 'acting', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
724,"['Low', 'effort', 'program', 'basically', 'designed', 'entertain', 'simple', 'people', 'like', 'watch', 'people', 'die', 'Not', 'remotely', 'good', 'bar', 'continues', 'sink', 'helpful', 'Was', 'review', 'helpful', 'Sign', 'vote', 'Permalink']"
